date,county,covid,reflu,deaths
6/25/2022,Wilson ,15,3,0
6/25/2022,Yadkin ,13,3,0
6/25/2022,Yancey ,3,2,0
6/24/2022,Alamance ,57,8,0
6/24/2022,Alexander ,18,3,0
6/24/2022,Alleghany ,2,0,0
6/24/2022,Anson ,14,4,0
6/24/2022,Ashe ,9,1,0
6/24/2022,Avery ,3,0,0
6/24/2022,Beaufort ,20,5,0
6/24/2022,Bertie ,5,0,1
6/24/2022,Bladen ,3,0,0
6/24/2022,Brunswick ,55,7,0
6/24/2022,Buncombe ,88,8,0
6/24/2022,Burke ,21,5,0
6/24/2022,Cabarrus ,76,16,0
6/24/2022,Caldwell ,19,5,0
6/24/2022,Camden ,2,0,0
6/24/2022,Carteret ,35,2,0
6/24/2022,Caswell ,8,0,0
6/24/2022,Catawba ,62,11,0
6/24/2022,Chatham ,17,6,1
6/24/2022,Cherokee ,15,0,0
6/24/2022,Chowan ,1,0,0
6/24/2022,Clay ,5,2,0
6/24/2022,Cleveland ,39,8,0
6/24/2022,Columbus ,8,3,0
6/24/2022,Craven ,28,3,0
6/24/2022,Cumberland ,122,16,0
6/24/2022,Currituck ,5,1,0
6/24/2022,Dare ,5,1,0
6/24/2022,Davidson ,44,7,0
6/24/2022,Davie ,18,2,0
6/24/2022,Duplin ,6,1,0
6/24/2022,Durham ,135,14,0
6/24/2022,Edgecombe ,9,0,0
6/24/2022,Forsyth ,167,20,1
6/24/2022,Franklin ,26,6,0
6/24/2022,Gaston ,80,19,0
6/24/2022,Gates ,1,0,0
6/24/2022,Graham ,0,,0
6/24/2022,Granville ,26,4,0
6/24/2022,Greene ,9,3,0
6/24/2022,Guilford ,157,21,2
6/24/2022,Halifax ,24,5,0
6/24/2022,Harnett ,41,3,0
6/24/2022,Haywood ,16,1,0
6/24/2022,Henderson ,35,5,0
6/24/2022,Hertford ,8,2,0
6/24/2022,Hoke ,18,3,1
6/24/2022,Hyde ,1,0,0
6/24/2022,Iredell ,40,6,0
6/24/2022,Jackson ,7,0,0
6/24/2022,Johnston ,77,13,0
6/24/2022,Jones ,4,2,0
6/24/2022,Lee ,9,0,0
6/24/2022,Lenoir ,32,4,0
6/24/2022,Lincoln ,33,3,0
6/24/2022,Macon ,3,0,0
6/24/2022,Madison ,2,1,0
6/24/2022,Martin ,7,2,0
6/24/2022,McDowell,18,4,0
6/24/2022,Mecklenburg ,410,69,0
6/24/2022,Mitchell ,7,1,0
6/24/2022,Montgomery ,7,1,0
6/24/2022,Moore ,34,5,0
6/24/2022,Nash ,35,2,1
6/24/2022,New Hanover,85,7,0
6/24/2022,Northampton ,7,2,0
6/24/2022,Onslow ,54,8,1
6/24/2022,Orange ,47,5,0
6/24/2022,Pamlico ,7,1,0
6/24/2022,Pasquotank ,10,1,0
6/24/2022,Pender ,12,2,0
6/24/2022,Perquimans ,4,0,0
6/24/2022,Person ,11,1,0
6/24/2022,Pitt ,81,16,0
6/24/2022,Polk ,4,1,0
6/24/2022,Randolph ,34,6,0
6/24/2022,Richmond ,21,3,0
6/24/2022,Robeson ,63,13,0
6/24/2022,Rockingham ,19,3,0
6/24/2022,Rowan ,39,6,0
6/24/2022,Rutherford ,14,2,0
6/24/2022,Sampson ,17,2,0
6/24/2022,Scotland ,11,1,0
6/24/2022,Stanly ,15,1,1
6/24/2022,Stokes ,31,8,0
6/24/2022,Surry ,33,2,1
6/24/2022,Swain ,1,0,0
6/24/2022,Transylvania ,7,2,0
6/24/2022,Tyrrell ,1,0,0
6/24/2022,Union ,66,4,0
6/24/2022,Vance ,14,5,0
6/24/2022,Wake ,487,60,1
6/24/2022,Warren ,2,0,0
6/24/2022,Washington ,6,1,0
6/24/2022,Watauga ,12,2,0
6/24/2022,Wayne ,63,12,1
6/24/2022,Wilkes ,19,7,0
6/24/2022,Wilson ,24,1,0
6/24/2022,Yadkin ,8,0,0
6/24/2022,Yancey ,10,1,0
6/23/2022,Alamance ,68,9,3
6/23/2022,Alexander ,5,0,0
6/23/2022,Alleghany ,1,0,0
6/23/2022,Anson ,5,1,0
6/23/2022,Ashe ,6,2,0
6/23/2022,Avery ,4,0,0
6/23/2022,Beaufort ,18,2,0
6/23/2022,Bertie ,3,0,0
6/23/2022,Bladen ,16,2,1
6/23/2022,Brunswick ,56,10,0
6/23/2022,Buncombe ,85,10,1
6/23/2022,Burke ,24,0,0
6/23/2022,Cabarrus ,70,7,0
6/23/2022,Caldwell ,33,6,1
6/23/2022,Camden ,1,0,0
6/23/2022,Carteret ,32,6,0
6/23/2022,Caswell ,6,1,0
6/23/2022,Catawba ,51,11,0
6/23/2022,Chatham ,18,0,0
6/23/2022,Cherokee ,7,1,0
6/23/2022,Chowan ,5,1,0
6/23/2022,Clay ,6,1,0
6/23/2022,Cleveland ,24,4,0
6/23/2022,Columbus ,12,3,0
6/23/2022,Craven ,30,4,0
6/23/2022,Cumberland ,121,18,0
6/23/2022,Currituck ,13,0,0
6/23/2022,Dare ,5,1,0
6/23/2022,Davidson ,46,10,0
6/23/2022,Davie ,14,3,0
6/23/2022,Duplin ,31,10,0
6/23/2022,Durham ,185,15,0
6/23/2022,Edgecombe ,14,2,1
6/23/2022,Forsyth ,156,33,1
6/23/2022,Franklin ,40,11,0
6/23/2022,Gaston ,85,14,0
6/23/2022,Gates ,1,1,0
6/23/2022,Graham ,2,0,0
6/23/2022,Granville ,27,2,0
6/23/2022,Greene ,7,0,0
6/23/2022,Guilford ,151,15,3
6/23/2022,Halifax ,19,1,0
6/23/2022,Harnett ,40,3,1
6/23/2022,Haywood ,19,1,0
6/23/2022,Henderson ,21,3,0
6/23/2022,Hertford ,4,2,0
6/23/2022,Hoke ,26,3,0
6/23/2022,Hyde ,1,0,0
6/23/2022,Iredell ,65,7,0
6/23/2022,Jackson ,12,2,0
6/23/2022,Johnston ,65,9,0
6/23/2022,Jones ,3,1,0
6/23/2022,Lee ,21,6,0
6/23/2022,Lenoir ,14,1,1
6/23/2022,Lincoln ,30,6,0
6/23/2022,Macon ,5,0,0
6/23/2022,Madison ,3,0,0
6/23/2022,Martin ,11,2,0
6/23/2022,McDowell,19,2,0
6/23/2022,Mecklenburg ,447,52,4
6/23/2022,Mitchell ,5,0,0
6/23/2022,Montgomery ,7,2,0
6/23/2022,Moore ,42,4,0
6/23/2022,Nash ,27,2,0
6/23/2022,New Hanover,88,8,0
6/23/2022,Northampton ,6,2,0
6/23/2022,Onslow ,68,12,0
6/23/2022,Orange ,60,6,0
6/23/2022,Pamlico ,4,0,0
6/23/2022,Pasquotank ,9,2,0
6/23/2022,Pender ,19,2,1
6/23/2022,Perquimans ,3,1,0
6/23/2022,Person ,15,2,0
6/23/2022,Pitt ,79,10,0
6/23/2022,Polk ,2,1,0
6/23/2022,Randolph ,40,9,0
6/23/2022,Richmond ,14,1,0
6/23/2022,Robeson ,73,18,0
6/23/2022,Rockingham ,17,4,0
6/23/2022,Rowan ,32,10,0
6/23/2022,Rutherford ,15,3,0
6/23/2022,Sampson ,22,2,0
6/23/2022,Scotland ,15,1,0
6/23/2022,Stanly ,13,1,1
6/23/2022,Stokes ,12,2,0
6/23/2022,Surry ,30,3,0
6/23/2022,Swain ,10,3,0
6/23/2022,Transylvania ,15,2,0
6/23/2022,Tyrrell ,0,,0
6/23/2022,Union ,79,12,0
6/23/2022,Vance ,17,2,0
6/23/2022,Wake ,524,65,1
6/23/2022,Warren ,13,1,0
6/23/2022,Washington ,5,0,0
6/23/2022,Watauga ,11,1,1
6/23/2022,Wayne ,46,3,0
6/23/2022,Wilkes ,31,11,0
6/23/2022,Wilson ,35,9,0
6/23/2022,Yadkin ,15,2,0
6/23/2022,Yancey ,7,0,1
6/22/2022,Alamance ,57,7,1
6/22/2022,Alexander ,12,2,0
6/22/2022,Alleghany ,2,1,0
6/22/2022,Anson ,15,3,0
6/22/2022,Ashe ,10,2,0
6/22/2022,Avery ,3,1,0
6/22/2022,Beaufort ,16,1,0
6/22/2022,Bertie ,6,3,0
6/22/2022,Bladen ,6,0,0
6/22/2022,Brunswick ,69,9,0
6/22/2022,Buncombe ,95,6,0
6/22/2022,Burke ,29,1,0
6/22/2022,Cabarrus ,69,6,0
6/22/2022,Caldwell ,22,3,0
6/22/2022,Camden ,2,0,0
6/22/2022,Carteret ,42,6,0
6/22/2022,Caswell ,8,3,0
6/22/2022,Catawba ,54,10,0
6/22/2022,Chatham ,19,4,0
6/22/2022,Cherokee ,7,1,0
6/22/2022,Chowan ,1,0,0
6/22/2022,Clay ,1,0,0
6/22/2022,Cleveland ,23,2,0
6/22/2022,Columbus ,16,0,0
6/22/2022,Craven ,35,2,1
6/22/2022,Cumberland ,137,9,1
6/22/2022,Currituck ,7,0,0
6/22/2022,Dare ,7,1,0
6/22/2022,Davidson ,53,10,1
6/22/2022,Davie ,20,2,0
6/22/2022,Duplin ,25,4,0
6/22/2022,Durham ,190,14,0
6/22/2022,Edgecombe ,21,3,0
6/22/2022,Forsyth ,142,21,1
6/22/2022,Franklin ,27,4,0
6/22/2022,Gaston ,74,20,1
6/22/2022,Gates ,2,1,0
6/22/2022,Graham ,0,,0
6/22/2022,Granville ,29,5,0
6/22/2022,Greene ,5,2,0
6/22/2022,Guilford ,172,22,0
6/22/2022,Halifax ,22,2,0
6/22/2022,Harnett ,36,5,0
6/22/2022,Haywood ,18,0,0
6/22/2022,Henderson ,33,4,0
6/22/2022,Hertford ,9,2,1
6/22/2022,Hoke ,25,6,0
6/22/2022,Hyde ,3,1,0
6/22/2022,Iredell ,77,15,0
6/22/2022,Jackson ,10,2,0
6/22/2022,Johnston ,69,10,0
6/22/2022,Jones ,3,2,0
6/22/2022,Lee ,12,1,0
6/22/2022,Lenoir ,19,4,0
6/22/2022,Lincoln ,27,6,0
6/22/2022,Macon ,12,3,0
6/22/2022,Madison ,9,1,0
6/22/2022,Martin ,9,0,0
6/22/2022,McDowell,15,2,0
6/22/2022,Mecklenburg ,468,46,0
6/22/2022,Mitchell ,8,3,0
6/22/2022,Montgomery ,12,2,0
6/22/2022,Moore ,29,5,0
6/22/2022,Nash ,32,1,0
6/22/2022,New Hanover,97,12,0
6/22/2022,Northampton ,6,1,0
6/22/2022,Onslow ,90,10,0
6/22/2022,Orange ,70,5,0
6/22/2022,Pamlico ,4,0,0
6/22/2022,Pasquotank ,9,2,0
6/22/2022,Pender ,21,4,0
6/22/2022,Perquimans ,2,0,0
6/22/2022,Person ,11,0,0
6/22/2022,Pitt ,84,6,0
6/22/2022,Polk ,5,0,0
6/22/2022,Randolph ,39,7,1
6/22/2022,Richmond ,16,3,0
6/22/2022,Robeson ,64,10,0
6/22/2022,Rockingham ,29,2,0
6/22/2022,Rowan ,56,7,0
6/22/2022,Rutherford ,25,5,0
6/22/2022,Sampson ,23,0,0
6/22/2022,Scotland ,13,3,0
6/22/2022,Stanly ,15,3,0
6/22/2022,Stokes ,12,4,0
6/22/2022,Surry ,18,2,0
6/22/2022,Swain ,8,0,0
6/22/2022,Transylvania ,8,1,0
6/22/2022,Tyrrell ,1,0,0
6/22/2022,Union ,86,10,1
6/22/2022,Vance ,13,0,1
6/22/2022,Wake ,606,70,0
6/22/2022,Warren ,3,1,0
6/22/2022,Washington ,12,0,0
6/22/2022,Watauga ,14,3,0
6/22/2022,Wayne ,51,6,0
6/22/2022,Wilkes ,21,1,0
6/22/2022,Wilson ,34,12,0
6/22/2022,Yadkin ,9,1,0
6/22/2022,Yancey ,5,1,0
6/21/2022,Alamance ,59,15,0
6/21/2022,Alexander ,10,0,0
6/21/2022,Alleghany ,0,,0
6/21/2022,Anson ,14,1,0
6/21/2022,Ashe ,7,1,0
6/21/2022,Avery ,1,0,0
6/21/2022,Beaufort ,13,2,0
6/21/2022,Bertie ,3,0,0
6/21/2022,Bladen ,18,2,0
6/21/2022,Brunswick ,73,8,1
6/21/2022,Buncombe ,95,11,1
6/21/2022,Burke ,21,3,0
6/21/2022,Cabarrus ,65,8,0
6/21/2022,Caldwell ,36,4,0
6/21/2022,Camden ,1,1,0
6/21/2022,Carteret ,40,2,0
6/21/2022,Caswell ,7,1,0
6/21/2022,Catawba ,57,12,0
6/21/2022,Chatham ,29,1,0
6/21/2022,Cherokee ,11,1,0
6/21/2022,Chowan ,5,0,0
6/21/2022,Clay ,5,1,0
6/21/2022,Cleveland ,49,11,1
6/21/2022,Columbus ,19,4,0
6/21/2022,Craven ,83,7,0
6/21/2022,Cumberland ,139,17,0
6/21/2022,Currituck ,7,0,0
6/21/2022,Dare ,20,3,0
6/21/2022,Davidson ,51,5,0
6/21/2022,Davie ,13,1,0
6/21/2022,Duplin ,13,2,0
6/21/2022,Durham ,192,11,0
6/21/2022,Edgecombe ,18,5,1
6/21/2022,Forsyth ,155,21,1
6/21/2022,Franklin ,42,5,0
6/21/2022,Gaston ,93,20,0
6/21/2022,Gates ,6,0,0
6/21/2022,Graham ,1,0,0
6/21/2022,Granville ,32,3,0
6/21/2022,Greene ,1,0,0
6/21/2022,Guilford ,177,19,1
6/21/2022,Halifax ,22,6,0
6/21/2022,Harnett ,33,3,0
6/21/2022,Haywood ,13,3,0
6/21/2022,Henderson ,35,3,0
6/21/2022,Hertford ,8,1,0
6/21/2022,Hoke ,38,4,0
6/21/2022,Hyde ,2,1,0
6/21/2022,Iredell ,66,10,1
6/21/2022,Jackson ,10,0,0
6/21/2022,Johnston ,72,9,1
6/21/2022,Jones ,2,0,0
6/21/2022,Lee ,24,4,0
6/21/2022,Lenoir ,25,5,0
6/21/2022,Lincoln ,27,2,0
6/21/2022,Macon ,9,2,0
6/21/2022,Madison ,8,1,0
6/21/2022,Martin ,12,0,0
6/21/2022,McDowell,10,1,1
6/21/2022,Mecklenburg ,465,51,0
6/21/2022,Mitchell ,9,1,0
6/21/2022,Montgomery ,8,0,1
6/21/2022,Moore ,43,1,1
6/21/2022,Nash ,22,8,0
6/21/2022,New Hanover,72,4,0
6/21/2022,Northampton ,7,1,0
6/21/2022,Onslow ,105,13,0
6/21/2022,Orange ,61,2,0
6/21/2022,Pamlico ,7,3,0
6/21/2022,Pasquotank ,11,1,0
6/21/2022,Pender ,23,5,0
6/21/2022,Perquimans ,4,0,0
6/21/2022,Person ,26,4,0
6/21/2022,Pitt ,102,15,0
6/21/2022,Polk ,8,0,0
6/21/2022,Randolph ,36,3,1
6/21/2022,Richmond ,32,3,0
6/21/2022,Robeson ,62,13,0
6/21/2022,Rockingham ,27,4,0
6/21/2022,Rowan ,48,12,1
6/21/2022,Rutherford ,14,3,0
6/21/2022,Sampson ,21,1,2
6/21/2022,Scotland ,12,3,0
6/21/2022,Stanly ,17,2,1
6/21/2022,Stokes ,16,3,0
6/21/2022,Surry ,20,3,0
6/21/2022,Swain ,13,2,0
6/21/2022,Transylvania ,22,3,0
6/21/2022,Tyrrell ,2,1,0
6/21/2022,Union ,82,13,0
6/21/2022,Vance ,18,3,0
6/21/2022,Wake ,568,70,3
6/21/2022,Warren ,6,0,0
6/21/2022,Washington ,2,0,0
6/21/2022,Watauga ,11,0,0
6/21/2022,Wayne ,38,5,0
6/21/2022,Wilkes ,31,6,0
6/21/2022,Wilson ,26,1,0
6/21/2022,Yadkin ,12,1,0
6/21/2022,Yancey ,7,1,0
6/20/2022,Alamance ,66,14,1
6/20/2022,Alexander ,8,1,0
6/20/2022,Alleghany ,2,1,0
6/20/2022,Anson ,33,12,0
6/20/2022,Ashe ,6,0,0
6/20/2022,Avery ,4,0,0
6/20/2022,Beaufort ,11,1,0
6/20/2022,Bertie ,1,1,0
6/20/2022,Bladen ,12,3,0
6/20/2022,Brunswick ,63,5,0
6/20/2022,Buncombe ,90,7,1
6/20/2022,Burke ,24,4,0
6/20/2022,Cabarrus ,73,10,0
6/20/2022,Caldwell ,42,8,0
6/20/2022,Camden ,2,0,0
6/20/2022,Carteret ,22,2,0
6/20/2022,Caswell ,7,2,0
6/20/2022,Catawba ,61,16,0
6/20/2022,Chatham ,26,2,0
6/20/2022,Cherokee ,19,2,0
6/20/2022,Chowan ,3,1,0
6/20/2022,Clay ,9,1,0
6/20/2022,Cleveland ,34,6,0
6/20/2022,Columbus ,15,2,0
6/20/2022,Craven ,51,6,1
6/20/2022,Cumberland ,158,9,0
6/20/2022,Currituck ,6,1,0
6/20/2022,Dare ,21,4,0
6/20/2022,Davidson ,53,9,0
6/20/2022,Davie ,32,3,0
6/20/2022,Duplin ,22,3,0
6/20/2022,Durham ,162,19,0
6/20/2022,Edgecombe ,14,3,0
6/20/2022,Forsyth ,144,13,0
6/20/2022,Franklin ,25,4,0
6/20/2022,Gaston ,76,15,0
6/20/2022,Gates ,2,0,0
6/20/2022,Graham ,2,1,0
6/20/2022,Granville ,11,3,0
6/20/2022,Greene ,6,0,0
6/20/2022,Guilford ,182,15,1
6/20/2022,Halifax ,40,8,0
6/20/2022,Harnett ,46,8,0
6/20/2022,Haywood ,22,4,0
6/20/2022,Henderson ,32,6,0
6/20/2022,Hertford ,11,0,0
6/20/2022,Hoke ,31,2,0
6/20/2022,Hyde ,6,0,0
6/20/2022,Iredell ,77,15,0
6/20/2022,Jackson ,12,2,0
6/20/2022,Johnston ,72,11,0
6/20/2022,Jones ,3,0,0
6/20/2022,Lee ,22,1,0
6/20/2022,Lenoir ,48,9,0
6/20/2022,Lincoln ,40,9,0
6/20/2022,Macon ,12,1,0
6/20/2022,Madison ,11,1,0
6/20/2022,Martin ,12,3,0
6/20/2022,McDowell,19,1,0
6/20/2022,Mecklenburg ,470,60,0
6/20/2022,Mitchell ,11,2,0
6/20/2022,Montgomery ,7,2,0
6/20/2022,Moore ,38,4,0
6/20/2022,Nash ,41,9,0
6/20/2022,New Hanover,80,9,0
6/20/2022,Northampton ,10,2,0
6/20/2022,Onslow ,65,9,0
6/20/2022,Orange ,66,2,0
6/20/2022,Pamlico ,9,3,0
6/20/2022,Pasquotank ,16,2,0
6/20/2022,Pender ,14,1,0
6/20/2022,Perquimans ,5,2,0
6/20/2022,Person ,16,1,0
6/20/2022,Pitt ,113,19,0
6/20/2022,Polk ,3,1,0
6/20/2022,Randolph ,19,4,0
6/20/2022,Richmond ,26,2,0
6/20/2022,Robeson ,81,14,0
6/20/2022,Rockingham ,34,2,0
6/20/2022,Rowan ,73,14,0
6/20/2022,Rutherford ,24,4,1
6/20/2022,Sampson ,30,0,0
6/20/2022,Scotland ,19,4,0
6/20/2022,Stanly ,27,4,0
6/20/2022,Stokes ,24,6,0
6/20/2022,Surry ,29,3,0
6/20/2022,Swain ,7,0,0
6/20/2022,Transylvania ,10,2,0
6/20/2022,Tyrrell ,0,,0
6/20/2022,Union ,76,7,0
6/20/2022,Vance ,21,2,0
6/20/2022,Wake ,533,51,1
6/20/2022,Warren ,5,1,0
6/20/2022,Washington ,7,1,0
6/20/2022,Watauga ,17,1,0
6/20/2022,Wayne ,50,9,0
6/20/2022,Wilkes ,23,2,0
6/20/2022,Wilson ,37,6,0
6/20/2022,Yadkin ,17,4,0
6/20/2022,Yancey ,11,2,0
6/19/2022,Alamance ,23,4,0
6/19/2022,Alexander ,0,,0
6/19/2022,Alleghany ,1,1,0
6/19/2022,Anson ,0,,0
6/19/2022,Ashe ,2,0,0
6/19/2022,Avery ,3,0,0
6/19/2022,Beaufort ,5,1,0
6/19/2022,Bertie ,1,0,0
6/19/2022,Bladen ,5,0,0
6/19/2022,Brunswick ,36,3,0
6/19/2022,Buncombe ,41,1,0
6/19/2022,Burke ,15,1,0
6/19/2022,Cabarrus ,61,13,0
6/19/2022,Caldwell ,18,3,0
6/19/2022,Camden ,1,0,0
6/19/2022,Carteret ,13,1,0
6/19/2022,Caswell ,3,0,0
6/19/2022,Catawba ,21,7,0
6/19/2022,Chatham ,5,0,0
6/19/2022,Cherokee ,8,1,0
6/19/2022,Chowan ,4,0,0
6/19/2022,Clay ,0,,0
6/19/2022,Cleveland ,14,0,0
6/19/2022,Columbus ,20,6,0
6/19/2022,Craven ,18,0,0
6/19/2022,Cumberland ,46,6,1
6/19/2022,Currituck ,3,0,0
6/19/2022,Dare ,10,2,0
6/19/2022,Davidson ,32,6,2
6/19/2022,Davie ,8,2,0
6/19/2022,Duplin ,5,1,0
6/19/2022,Durham ,84,6,0
6/19/2022,Edgecombe ,4,0,0
6/19/2022,Forsyth ,50,5,0
6/19/2022,Franklin ,14,3,0
6/19/2022,Gaston ,46,8,0
6/19/2022,Gates ,1,0,0
6/19/2022,Graham ,0,,0
6/19/2022,Granville ,8,1,0
6/19/2022,Greene ,5,0,0
6/19/2022,Guilford ,91,8,0
6/19/2022,Halifax ,4,0,0
6/19/2022,Harnett ,24,2,0
6/19/2022,Haywood ,15,1,0
6/19/2022,Henderson ,17,2,0
6/19/2022,Hertford ,4,0,0
6/19/2022,Hoke ,11,2,0
6/19/2022,Hyde ,0,,0
6/19/2022,Iredell ,46,5,0
6/19/2022,Jackson ,9,1,0
6/19/2022,Johnston ,51,9,0
6/19/2022,Jones ,1,0,0
6/19/2022,Lee ,5,0,0
6/19/2022,Lenoir ,9,1,0
6/19/2022,Lincoln ,14,1,0
6/19/2022,Macon ,1,0,0
6/19/2022,Madison ,3,0,0
6/19/2022,Martin ,2,0,0
6/19/2022,McDowell,8,1,0
6/19/2022,Mecklenburg ,286,32,1
6/19/2022,Mitchell ,0,,0
6/19/2022,Montgomery ,2,1,0
6/19/2022,Moore ,21,2,0
6/19/2022,Nash ,10,0,0
6/19/2022,New Hanover,32,2,0
6/19/2022,Northampton ,5,1,0
6/19/2022,Onslow ,29,4,0
6/19/2022,Orange ,21,2,0
6/19/2022,Pamlico ,2,0,0
6/19/2022,Pasquotank ,2,1,0
6/19/2022,Pender ,9,2,0
6/19/2022,Perquimans ,0,,0
6/19/2022,Person ,10,0,0
6/19/2022,Pitt ,33,3,1
6/19/2022,Polk ,3,0,0
6/19/2022,Randolph ,19,3,0
6/19/2022,Richmond ,7,1,1
6/19/2022,Robeson ,33,4,0
6/19/2022,Rockingham ,13,1,0
6/19/2022,Rowan ,15,2,0
6/19/2022,Rutherford ,9,1,0
6/19/2022,Sampson ,5,0,0
6/19/2022,Scotland ,7,1,0
6/19/2022,Stanly ,15,1,0
6/19/2022,Stokes ,7,2,0
6/19/2022,Surry ,11,0,0
6/19/2022,Swain ,4,0,0
6/19/2022,Transylvania ,4,0,0
6/19/2022,Tyrrell ,0,,0
6/19/2022,Union ,32,1,0
6/19/2022,Vance ,2,0,0
6/19/2022,Wake ,273,24,0
6/19/2022,Warren ,3,1,0
6/19/2022,Washington ,6,0,0
6/19/2022,Watauga ,8,1,0
6/19/2022,Wayne ,23,2,0
6/19/2022,Wilkes ,10,2,0
6/19/2022,Wilson ,17,3,1
6/19/2022,Yadkin ,10,1,0
6/19/2022,Yancey ,2,0,0
6/18/2022,Alamance ,23,1,0
6/18/2022,Alexander ,3,0,0
6/18/2022,Alleghany ,2,0,0
6/18/2022,Anson ,5,1,0
6/18/2022,Ashe ,1,0,0
6/18/2022,Avery ,7,1,0
6/18/2022,Beaufort ,4,0,0
6/18/2022,Bertie ,3,1,0
6/18/2022,Bladen ,3,0,0
6/18/2022,Brunswick ,32,1,0
6/18/2022,Buncombe ,49,2,0
6/18/2022,Burke ,7,0,1
6/18/2022,Cabarrus ,43,6,0
6/18/2022,Caldwell ,15,3,0
6/18/2022,Camden ,0,,0
6/18/2022,Carteret ,17,2,0
6/18/2022,Caswell ,2,0,0
6/18/2022,Catawba ,28,6,0
6/18/2022,Chatham ,11,0,0
6/18/2022,Cherokee ,5,0,0
6/18/2022,Chowan ,0,,0
6/18/2022,Clay ,1,0,0
6/18/2022,Cleveland ,14,3,0
6/18/2022,Columbus ,5,3,0
6/18/2022,Craven ,21,1,0
6/18/2022,Cumberland ,80,7,0
6/18/2022,Currituck ,2,0,0
6/18/2022,Dare ,6,1,0
6/18/2022,Davidson ,19,2,0
6/18/2022,Davie ,12,3,0
6/18/2022,Duplin ,4,0,0
6/18/2022,Durham ,108,9,0
6/18/2022,Edgecombe ,10,4,0
6/18/2022,Forsyth ,75,3,0
6/18/2022,Franklin ,13,1,0
6/18/2022,Gaston ,65,12,0
6/18/2022,Gates ,1,0,0
6/18/2022,Graham ,1,0,0
6/18/2022,Granville ,15,2,0
6/18/2022,Greene ,3,2,0
6/18/2022,Guilford ,82,9,1
6/18/2022,Halifax ,7,1,0
6/18/2022,Harnett ,26,6,0
6/18/2022,Haywood ,15,0,0
6/18/2022,Henderson ,11,0,0
6/18/2022,Hertford ,9,0,0
6/18/2022,Hoke ,6,2,0
6/18/2022,Hyde ,0,,0
6/18/2022,Iredell ,33,3,0
6/18/2022,Jackson ,4,0,0
6/18/2022,Johnston ,49,3,0
6/18/2022,Jones ,3,0,0
6/18/2022,Lee ,8,1,0
6/18/2022,Lenoir ,5,1,1
6/18/2022,Lincoln ,31,2,0
6/18/2022,Macon ,6,1,0
6/18/2022,Madison ,4,0,0
6/18/2022,Martin ,8,3,0
6/18/2022,McDowell,9,2,0
6/18/2022,Mecklenburg ,267,34,1
6/18/2022,Mitchell ,6,0,0
6/18/2022,Montgomery ,6,2,0
6/18/2022,Moore ,23,3,0
6/18/2022,Nash ,25,1,0
6/18/2022,New Hanover,38,5,0
6/18/2022,Northampton ,9,1,0
6/18/2022,Onslow ,34,2,0
6/18/2022,Orange ,31,3,0
6/18/2022,Pamlico ,1,0,0
6/18/2022,Pasquotank ,7,2,0
6/18/2022,Pender ,8,0,0
6/18/2022,Perquimans ,3,1,0
6/18/2022,Person ,3,0,0
6/18/2022,Pitt ,31,2,0
6/18/2022,Polk ,4,0,0
6/18/2022,Randolph ,16,1,0
6/18/2022,Richmond ,12,3,0
6/18/2022,Robeson ,31,4,1
6/18/2022,Rockingham ,12,0,2
6/18/2022,Rowan ,16,2,0
6/18/2022,Rutherford ,11,2,0
6/18/2022,Sampson ,11,0,0
6/18/2022,Scotland ,10,1,0
6/18/2022,Stanly ,6,1,0
6/18/2022,Stokes ,12,1,0
6/18/2022,Surry ,15,4,0
6/18/2022,Swain ,5,1,0
6/18/2022,Transylvania ,3,0,0
6/18/2022,Tyrrell ,0,,0
6/18/2022,Union ,44,5,0
6/18/2022,Vance ,9,0,0
6/18/2022,Wake ,309,19,0
6/18/2022,Warren ,4,1,0
6/18/2022,Washington ,2,0,0
6/18/2022,Watauga ,5,2,1
6/18/2022,Wayne ,14,0,0
6/18/2022,Wilkes ,11,1,0
6/18/2022,Wilson ,6,0,0
6/18/2022,Yadkin ,13,2,0
6/18/2022,Yancey ,4,1,0
6/17/2022,Alamance ,51,4,0
6/17/2022,Alexander ,1,1,0
6/17/2022,Alleghany ,0,,0
6/17/2022,Anson ,11,1,0
6/17/2022,Ashe ,3,0,0
6/17/2022,Avery ,12,2,0
6/17/2022,Beaufort ,14,4,0
6/17/2022,Bertie ,4,0,0
6/17/2022,Bladen ,9,0,0
6/17/2022,Brunswick ,53,3,0
6/17/2022,Buncombe ,72,5,0
6/17/2022,Burke ,16,1,0
6/17/2022,Cabarrus ,79,10,0
6/17/2022,Caldwell ,29,3,1
6/17/2022,Camden ,2,0,0
6/17/2022,Carteret ,24,5,0
6/17/2022,Caswell ,15,2,1
6/17/2022,Catawba ,36,9,0
6/17/2022,Chatham ,13,0,0
6/17/2022,Cherokee ,4,0,0
6/17/2022,Chowan ,4,0,0
6/17/2022,Clay ,3,0,0
6/17/2022,Cleveland ,28,2,0
6/17/2022,Columbus ,11,3,1
6/17/2022,Craven ,32,6,0
6/17/2022,Cumberland ,107,13,0
6/17/2022,Currituck ,8,2,0
6/17/2022,Dare ,15,1,0
6/17/2022,Davidson ,35,5,1
6/17/2022,Davie ,13,3,0
6/17/2022,Duplin ,14,1,1
6/17/2022,Durham ,151,11,0
6/17/2022,Edgecombe ,17,4,1
6/17/2022,Forsyth ,102,11,0
